Park Name,1990 Recreational Visits,1991 Recreational Visits,1992 Recreational Visits,1993 Recreational Visits,1994 Recreational Visits,1995 Recreational Visits,1996 Recreational Visits,1997 Recreational Visits,1998 Recreational Visits,1999 Recreational Visits,1990 - 1999 Average Recreational Visits,1990 Non-Recreational Visits,1991 Non-Recreational Visits,1992 Non-Recreational Visits,1993 Non-Recreational Visits,1994 Non-Recreational Visits,1995 Non-Recreational Visits,1996 Non-Recreational Visits,1997 Non-Recreational Visits,1998 Non-Recreational Visits,1999 Non-Recreational Visits,1990 - 1999 Average Non-Recreational Visits,1990 Recreational Hours,1991 Recreational Hours,1992 Recreational Hours,1993 Recreational Hours,1994 Recreational Hours,1995 Recreational Hours,1996 Recreational Hours,1997 Recreational Hours,1998 Recreational Hours,1999 Recreational Hours,1990 - 1999 Average Recreational Hours,1990 Non-Recreational Hours,1991 Non-Recreational Hours,1992 Non-Recreational Hours,1993 Non-Recreational Hours,1994 Non-Recreational Hours,1995 Non-Recreational Hours,1996 Non-Recreational Hours,1997 Non-Recreational Hours,1998 Non-Recreational Hours,1999 Non-Recreational Hours,1990 - 1999 Average Non-Recreational Hours,1990 Concessioner Lodging,1991 Concessioner Lodging,1992 Concessioner Lodging,1993 Concessioner Lodging,1994 Concessioner Lodging,1995 Concessioner Lodging,1996 Concessioner Lodging,1997 Concessioner Lodging,1998 Concessioner Lodging,1999 Concessioner Lodging,1990 - 1999 Average Concessioner Lodging,1990 Concessioner Camping,1991 Concessioner Camping,1992 Concessioner Camping,1993 Concessioner Camping,1994 Concessioner Camping,1995 Concessioner Camping,1996 Concessioner Camping,1997 Concessioner Camping,1998 Concessioner Camping,1999 Concessioner Camping,1990 - 1999 Average Concessioner Camping,1990 Tent Overnights,1991 Tent Overnights,1992 Tent Overnights,1993 Tent Overnights,1994 Tent Overnights,1995 Tent Overnights,1996 Tent Overnights,1997 Tent Overnights,1998 Tent Overnights,1999 Tent Overnights,1990 - 1999 Average Tent Overnights,1990 RV Overnights,1991 RV Overnights,1992 RV Overnights,1993 RV Overnights,1994 RV Overnights,1995 RV Overnights,1996 RV Overnights,1997 RV Overnights,1998 RV Overnights,1999 RV Overnights,1990 - 1999 Average RV Overnights,1990 Backcountry Overnights,1991 Backcountry Overnights,1992 Backcountry Overnights,1993 Backcountry Overnights,1994 Backcountry Overnights,1995 Backcountry Overnights,1996 Backcountry Overnights,1997 Backcountry Overnights,1998 Backcountry Overnights,1999 Backcountry Overnights,1990 - 1999 Average Backcountry Overnights,1990 Non-recreational Overnights,1991 Non-recreational Overnights,1992 Non-recreational Overnights,1993 Non-recreational Overnights,1994 Non-recreational Overnights,1995 Non-recreational Overnights,1996 Non-recreational Overnights,1997 Non-recreational Overnights,1998 Non-recreational Overnights,1999 Non-recreational Overnights,1990 - 1999 Average Non-recreational Overnights,1990 Miscellaneous Overnights,1991 Miscellaneous Overnights,1992 Miscellaneous Overnights,1993 Miscellaneous Overnights,1994 Miscellaneous Overnights,1995 Miscellaneous Overnights,1996 Miscellaneous Overnights,1997 Miscellaneous Overnights,1998 Miscellaneous Overnights,1999 Miscellaneous Overnights,1990 - 1999 Average Miscellaneous Overnights
Bryce Canyon NP,"862,659","929,067","1,018,174","1,107,951","1,028,134","994,548","1,269,600","1,174,824","1,166,331","1,081,521","1,063,281","350,835","395,877","459,150","492,486","471,509","474,037","473,608","507,616","522,242","536,223","468,358","6,488,582","6,858,210","7,387,986","7,347,518","8,823,671","8,473,981","9,674,502","9,336,175","9,039,504","8,730,198","8,216,033","105,249","118,762","137,746","147,746","141,453","142,212","142,083","152,286","156,672","160,869","140,508","41,364","45,471","45,422","43,178","49,489","50,482","46,009","47,213","46,126","46,408","46,116",0,0,0,0,0,0,0,0,0,0,0,"50,362","54,404","59,355","57,626","53,311","35,807","40,402","43,220","37,593","40,020","47,210","47,069","43,384","48,273","39,591","49,078","60,327","68,726","64,828","61,808","59,779","54,286","3,004","3,452","4,177","5,237","3,115","2,766","3,183","2,826","2,557","2,532","3,285",0,0,0,0,0,0,0,0,0,0,0,"2,528","2,697","1,534","1,896","1,614","2,000","1,546","2,028","1,670","1,402","1,892"
Buck Island Reef NM,"32,337","51,542","48,621","60,204","57,294","57,716","45,618","53,583","46,455",,"50,374",76,0,0,0,0,0,0,0,0,,8,"175,355","274,085","257,401","333,716","310,450","299,897","238,050","294,765","241,112",,"269,426",248,0,0,0,0,0,0,0,0,,28,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,"1,464","1,796","1,866","3,939","3,051","1,043","1,237","3,748",955,,"2,122"
Buffalo NR,"920,768","981,833","1,190,674","1,002,084","957,256","700,564","716,530","580,305","651,223","796,279","849,752",0,0,0,0,0,0,0,0,0,0,0,"5,420,625","5,927,270","6,986,146","6,121,225","5,731,648","5,875,769","5,532,711","5,063,955","5,688,128","6,326,437","5,867,391",0,0,0,0,0,0,0,0,0,0,0,"6,282","7,703","7,691","6,909","5,776","6,216","6,373","6,315","6,877","7,221","6,736",0,0,0,0,0,0,0,0,0,0,0,"45,589","53,525","61,008","53,029","53,862","57,752","70,960","60,726","65,209","63,845","58,551","23,872","22,490","27,300","25,830","27,862","26,301","25,291","17,883","20,464","19,873","23,717","13,959","20,595","22,643","19,917","19,836","22,200","21,598","34,113","51,332","45,496","27,169",0,0,327,328,0,0,0,0,0,0,66,"21,197","23,084","30,749","28,515","16,825","14,542","14,475","16,468","14,668","23,882","20,441"
Cabrillo NM,"1,386,847","1,234,781","1,300,818","1,152,220","1,119,473","1,054,946","1,047,672","1,115,458","1,095,638","1,167,486","1,167,534","81,944","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,794","81,809","1,974,757","1,728,728","1,834,110","1,633,302","1,615,373","1,535,891","1,514,352","1,619,031","1,593,646","1,714,760","1,676,395","19,417","20,448","20,448","20,448","20,448","20,448","20,448","20,448","20,448","20,448","20,345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canaveral NS,"1,079,022","1,159,001","1,032,992","1,211,492","1,432,880","1,380,438","1,496,961","1,368,632","703,301","846,512","1,171,123",0,0,0,0,0,0,0,0,0,0,0,"2,732,737","2,932,269","2,622,117","3,083,552","3,636,328","3,501,509","3,810,926","3,511,176","1,800,056","2,158,918","2,978,959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,965,"1,581","2,549","2,122","1,900","3,215","5,185","2,311","2,142","2,292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon de Chelly NM,"642,189","728,305","743,806","766,670","767,368","768,163","818,667","842,169","844,958","852,048","777,434","909,781","995,862","1,045,607","1,075,232","1,076,307","1,077,032","1,170,366","1,200,876","1,208,008","1,222,184","1,098,126","5,021,586","5,608,374","5,845,866","5,860,608","5,843,748","5,772,372","6,125,034","6,207,726","6,154,488","6,226,008","5,866,581","875,326","951,050","1,004,391","1,031,977","1,018,280","1,682,241","2,340,732","2,401,752","2,416,016","2,444,368","1,616,613","42,015","41,992","41,270","38,772","40,111","41,443","40,416","39,406","35,348","35,365","39,614",0,0,0,0,0,0,0,0,0,0,0,"24,398","28,515","36,354","24,098","22,304","24,096","25,260","24,009","24,132","23,436","25,660","27,863","31,644","32,175","35,739","36,169","31,341","29,973","27,402","25,950","29,478","30,773","1,128","1,489","1,774","1,483","1,729","2,872","1,841","2,601","1,574","1,746","1,824",0,0,0,0,0,0,0,0,0,0,0,"1,967","2,845","4,420","4,033","2,981","4,003","3,596","2,808","3,391","2,785","3,283"
Canyonlands NP,"276,831","339,315","395,698","434,844","429,921","448,769","447,527","432,697","436,524","446,160","408,829","5,212","3,395","1,213",0,0,0,0,0,0,0,982,"3,144,678","3,707,747","4,411,221","4,542,962","4,317,350","4,508,955","4,387,230","4,461,952","4,498,420","4,502,938","4,248,345","54,775","37,513","13,107",0,0,0,0,0,0,0,"10,540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,873","12,035","19,742","22,690","21,024","20,825","19,212","20,573","21,759","22,251","18,998","4,675","4,405","8,686","11,206","9,055","9,632","9,003","8,733","8,156","7,836","8,139","56,387","67,469","77,213","74,293","66,215","70,815","70,963","69,664","69,452","72,148","69,462","1,465",951,222,0,0,0,0,0,0,0,264,"6,659","7,609","8,539","6,141","6,860","9,638","6,614","8,817","12,695","8,923","8,250"
Cape Cod NS,"5,449,380","5,442,379","5,116,923","5,154,610","5,228,594","5,141,039","4,901,782","4,608,454","4,804,185","4,915,414","5,076,276","30,830","30,141","29,548","29,548","29,548","29,548","29,548","29,548","29,548","29,548","29,736","11,058,548","10,782,922","10,180,917","10,375,483","10,647,542","10,466,470","9,858,767","9,227,808","9,667,716","9,892,785","10,215,896","184,982","180,846","177,288","177,288","177,288","177,288","177,288","177,288","177,288","177,288","178,413","4,366","4,230","4,661","4,389","4,330","4,247","4,344","4,428","4,405","4,578","4,398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,768","25,922","21,437","25,954","19,078","24,901","23,516","17,147","20,548","28,469","22,574"
Cape Hatteras NS,"2,072,715","2,098,930","2,047,103","2,259,889","2,383,684","2,384,388","2,355,580","2,515,057","2,737,640","2,634,587","2,348,957","127,493","123,711","126,502","103,198","128,608","127,538","126,069","130,367","141,518","137,833","127,284","10,959,859","11,396,378","10,758,890","11,150,262","11,563,852","11,108,798","10,895,904","11,804,900","12,527,144","11,868,561","11,403,455","475,385","448,723","456,630","461,274","513,624","460,434","421,227","465,201","516,054","476,379","469,493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"90,508","91,902","83,676","71,415","80,845","60,151","54,735","63,587","61,369","53,174","71,136","43,346","51,556","42,709","38,267","25,452","27,672","34,986","41,552","34,439","29,343","36,932",0,0,0,0,0,0,0,0,0,0,0,"14,166","9,553","9,106","5,568","5,080","2,124","3,660","1,288","1,768","1,000","5,331","13,052","11,732","9,644","10,112","8,520","5,188","2,868","4,940","6,100","4,192","7,635"
Cape Krusenstern NM,"2,939","2,942","3,389","3,368","3,401","3,401","3,401","3,401","2,960","3,947","3,315","10,803","10,194","9,967","10,268","9,710","9,710","9,710","9,710","9,100","8,450","9,762","20,924","20,662","23,810","23,740","23,852","24,596","24,596","24,596","8,880","8,401","20,406","72,180","67,494","65,424","68,508","66,594","67,924","67,924","67,924","72,800","67,600","68,437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,142,190,188,177,0,177,177,0,0,116,112,161,217,250,235,0,0,235,0,0,121,0,0,0,0,0,0,0,0,0,0,0
Cape Lookout NS,"283,074","320,161","335,281","294,085","257,940","348,390","379,370","374,893","357,443","553,243","350,388","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","4,800","1,838,754","2,142,798","1,946,576","1,813,442","1,696,682","1,881,802","1,935,778","1,933,175","2,052,399","2,339,351","1,958,076","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","14,400","22,204","21,298","20,672","22,580","22,717","16,579","21,983","24,395","25,994","22,856","22,128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,111","9,538","6,444","6,255","6,941","8,395","6,386","6,753","7,598","8,989","7,541",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,778",863,916,934,692,"1,044",764,518,751
Capitol Reef NP,"562,477","618,056","675,837","610,707","605,324","648,864","678,012","625,680","656,026","680,153","636,114","47,341","50,788","53,487","50,141","62,750","57,401","56,071","59,676","59,640","60,767","55,806","1,010,337","1,036,650","1,065,367","1,076,486","1,059,387","1,190,665","1,207,235","1,142,783","1,348,318","1,411,950","1,154,918","7,736","8,114","8,534","50,141","62,750","57,401","56,071","59,676","59,640","60,767","43,083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,713","16,965","18,804","17,026","17,479","17,026","17,963","17,116","17,225","16,445","17,276","26,165","24,986","23,678","22,077","21,707","21,668","21,711","21,022","21,197","20,708","22,492","2,312","2,165","1,898","1,915","1,951","2,878","2,678","2,574","2,239","2,272","2,288",0,0,0,0,0,0,0,0,0,0,0,"2,685","2,553","2,178","2,291","1,935","2,168","1,918","1,535","1,811","2,041","2,112"
Capulin Volcano NM,"53,857","62,640","61,984","54,148","56,123","65,604","64,680","65,109","70,121","65,278","61,954",293,299,258,255,382,256,593,410,400,410,356,"77,027","89,800","87,758","77,167","79,255","93,622","91,050","92,368","99,918","92,280","88,025",293,299,258,255,382,256,593,410,400,410,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl Sandburg Home NHS,"54,568","65,157","54,941","56,992","54,478","48,634","42,879","41,402","37,911","36,442","49,340",0,0,0,0,0,0,0,0,0,0,0,"75,038","89,969","75,547","73,839","68,916","62,655","56,701","54,526","50,376","47,622","65,519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlsbad Caverns NP,"747,016","679,450","688,742","687,161","617,087","588,609","557,217","540,797","522,076","514,418","614,257",0,0,0,0,0,0,0,0,0,0,0,"2,456,241","2,397,824","2,426,899","2,446,615","2,287,268","2,319,519","2,210,473","2,136,191","2,062,168","2,000,924","2,274,412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,161,164,165,273,319,303,393,922,257,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Grande Ruins NM,"175,025","176,910","172,345","161,886","170,572","164,753","155,941","157,447","150,715","151,185","163,678","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","2,160","147,769","150,328","147,977","137,603","144,987","140,038","132,551","133,830","128,108","128,507","139,170",216,216,216,216,216,216,216,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castillo de San Marcos NM,"789,033","794,382","808,780","715,811","675,030","643,252","668,200","582,732","562,731","692,670","693,262","15,776","15,887","16,176",0,0,0,0,0,0,0,"4,784","591,771","595,786","606,587","536,860","506,275","482,441","501,151","437,050","422,050","519,506","519,948","3,941","3,970","4,044",0,0,0,0,0,0,0,"1,196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castle Clinton NM,"3,381,595","3,344,143","3,288,132","3,319,237","3,481,327","3,672,620","3,753,944","4,109,013","4,390,268","4,467,492","3,720,777","3,610","98,408","61,930","3,818","6,462","7,231","21,672","1,247","11,716","10,701","22,680","1,712,304","1,673,154","1,662,811","1,664,865","1,741,464","1,841,901","1,899,408","2,074,248","2,213,765","2,251,424","1,873,534","3,914","389,886","116,956","7,102","12,840","13,957","42,095",992,"21,744","19,954","62,944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catoctin Mountain Park,"467,760","581,366","487,680","616,849","704,289","552,906","484,892","503,812","483,762","459,002","534,232","213,676","208,953","205,719","216,376","210,819","222,547","250,840","210,393","217,313","215,683","217,232","2,200,160","2,391,010","2,180,925","2,557,928","2,769,692","2,259,008","2,097,467","2,058,683","1,978,282","1,952,529","2,244,568","24,400","24,221","24,847","24,676","24,172","25,108","27,372","24,135","24,690","24,559","24,818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,355","8,441","7,457","9,344","9,297","7,087","7,807","8,521","8,406","8,519","8,223","1,906","1,852","1,687","2,779","2,214","2,129","2,047","1,601","1,911","1,656","1,978",89,97,161,99,144,118,142,153,183,130,132,0,0,0,0,0,0,0,0,0,0,0,"40,179","36,087","38,517","36,694","36,946","32,860","32,634","28,269","26,613","28,520","33,732"
Cedar Breaks NM,"417,330","456,001","392,628","557,824","710,981","539,060","543,760","608,399","578,974","597,460","540,242","12,938","13,132","13,849","20,444","68,105","40,613","52,697","52,399","46,310","53,857","37,434","834,660","912,002","785,256","1,115,648","1,514,158","1,132,858","1,155,740","1,273,678","1,204,352","1,254,374","1,118,273","25,876","26,264","27,698","40,888","136,210","81,226","105,394","104,798","92,620","107,714","74,869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,508","1,655","2,468","2,070","2,839","1,721","2,084","1,708","1,357","1,908","2,032","2,433","1,541","2,105","1,989","2,283","1,320","1,706","1,452","1,221","1,395","1,745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaco Culture NHP,"72,675","72,203","72,976","67,867","76,173","74,664","76,868","113,336","83,805","83,337","79,390","5,470","5,347","5,432","5,111","5,710","5,316","5,563","8,564","6,107","6,066","5,869","850,212","991,713","1,036,656","984,393","1,111,006","1,019,738","926,521","1,133,149","965,851","825,698","984,494","5,470","5,393","5,432","5,111","5,710","5,316","5,563","8,564","6,107","6,066","5,873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,409","23,495","26,223","23,787","21,868","21,792","18,266","22,081","19,689","15,015","21,163","4,537","4,908","4,787","5,397","5,020","5,404","5,292","5,263","4,893","4,597","5,010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,726","4,149","3,062","3,349","4,006",280,264,238,226,198,"1,850"
Chamizal NMEM,"199,007","220,284","211,284","257,594","250,645","222,548","186,130","193,649","186,480","162,495","209,012","6,066","6,071","8,031","18,787","11,838","11,758","11,033","12,942","8,892","9,676","10,509","573,287","651,400","619,275","373,977","358,100","326,269","278,005","279,387","259,391","249,090","396,818","21,091","21,249","28,107","65,757","41,436","41,155","38,619","45,300","31,125","33,868","36,771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Islands NP,"144,083","149,263","169,181","184,867","175,226","525,882","490,715","488,757","574,270","607,057","350,930","45,343","46,722","53,086","58,098","54,439","35,958","32,623","34,764","41,720","47,837","45,059","1,520,869","1,532,407","1,765,529","1,957,567","1,895,588","6,742,244","5,650,181","5,017,592","6,501,768","7,073,035","3,965,678","1,088,378","1,121,488","1,274,193","1,394,462","1,306,675","862,992","782,952","834,336","1,001,280","1,148,088","1,081,484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,739","1,437","2,330","1,672","1,553","5,258","6,165","9,287","11,314","9,459","5,021","20,455","22,981","24,969","28,771","27,520","54,102","52,423","31,930","23,987","61,415","34,855","30,426","30,324","26,714","32,928","31,045","136,205","85,562","86,286","93,841","92,987","64,632"
Charles Pinckney NHS,,,,,,"11,087","24,340","40,591","42,144","32,174","30,067",,,,,,0,0,0,0,0,0,,,,,,"22,174","48,680","81,182","84,288","64,348","60,134",,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0
Chattahoochee River NRA,"1,762,950","1,660,563","2,325,277","2,844,674","3,472,026","3,457,002","3,540,375","2,957,698","2,935,043","2,898,155","2,785,376",0,0,0,0,0,0,0,0,0,0,0,"7,051,800","6,642,252","9,301,108","11,378,696","13,888,104","13,828,008","14,161,500","11,830,792","11,740,172","11,592,620","11,141,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chesapeake & Ohio Canal NHP,"1,943,676","1,945,201","3,586,255","3,661,497","1,276,705","1,624,288","904,509","1,934,030","1,984,400","2,116,916","2,097,748","22,152","14,952","15,012","11,880","11,880","11,880","11,880","11,880","11,880","11,880","13,528","5,507,117","5,416,919","20,537,560","22,461,128","6,853,982","8,541,876","6,280,560","11,624,915","11,986,045","13,178,364","11,238,847","17,652","14,502","15,012","11,880","11,880","11,880","11,880","11,880","11,880","11,880","13,033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,961","11,334","12,584","11,227","9,785","6,632","3,942","7,041","9,332","8,868","8,871","2,268","2,068","3,052","2,904","1,698","1,797","1,530","1,896","2,177","1,089","2,048","32,769","27,924","35,124","17,659","6,950","5,831","3,430","3,552","4,052","3,034","14,033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickamauga & Chattanooga NMP,"955,084","1,002,285","995,622","1,015,945","1,015,610","1,036,777","974,898","1,008,277","1,019,503","928,124","995,213","6,989,662","7,306,266","7,621,973","7,887,222","8,066,235","8,406,563","8,494,757","8,648,941","8,647,189","7,888,986","7,995,779","1,668,893","1,781,143","1,832,624","1,869,554","1,849,280","1,901,030","1,844,011","1,877,007","1,894,988","1,745,922","1,826,445","1,048,449","1,095,939","1,143,296","1,183,083","1,209,937","1,260,984","1,274,214","1,297,342","1,297,077","1,183,348","1,199,367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,573","1,584","1,498","1,648","1,851","1,714","1,946","1,447","1,883","1,722","1,687"
Chickasaw NRA,"1,600,628","1,453,032","1,385,386","1,370,475","1,446,711","1,686,136","1,551,574","1,572,079","1,615,577","1,602,065","1,528,366","1,444,524","1,373,924","1,410,919","1,653,248","1,510,306","1,457,379","1,588,030","1,670,443","1,646,375","1,770,696","1,552,584","5,410,845","4,788,898","4,693,448","4,585,859","4,876,664","6,378,408","5,627,021","6,139,040","6,478,925","6,331,260","5,531,037","57,781","54,957","56,438","66,127","60,413","116,592","127,043","133,637","131,710","141,658","94,636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,355","35,816","39,750","43,252","40,102","49,156","38,400","50,295","44,488","51,175","43,379","22,665","17,290","19,333","12,996","14,816","19,306","14,958","23,763","22,663","29,399","19,719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,310","25,688","22,459","25,898","26,179","32,627","22,805","25,412","39,334","25,743","27,546"
Chiricahua NM,"78,191","83,687","104,816","127,840","88,544","94,171","92,842","80,710","73,746","102,541","92,709",823,"1,432",860,"1,133","2,671","2,404","3,244","4,348","4,756","4,568","2,624","375,358","454,324","510,873","558,065","442,082","465,533","444,909","404,275","383,136","455,252","449,381",271,477,287,376,888,803,"1,080","1,449","1,585","1,523",874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,797","7,214","6,875","6,135","6,185","5,936","5,583","5,413","5,248","5,094","5,948","7,288","7,433","7,681","7,482","6,391","6,969","6,718","6,153","5,876","6,019","6,801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,672,996,"1,287","1,219","1,482",999,"1,090","1,299","1,318","1,099"
Christiansted NHS,"101,859","110,626","124,512","113,883","118,067","117,766","111,891","108,825","107,223","104,081","111,873",0,0,0,0,0,0,0,0,0,0,0,"54,815","62,309","74,013","63,783","64,616","63,107","59,140","57,202","56,321","54,349","60,966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City of Rocks NRES,,,"97,764","84,164","80,881","77,811","67,785","72,043","60,827","72,341","76,702",,,0,0,0,0,0,0,0,0,0,,,"342,175","294,542","283,087","272,410","237,250","252,154","212,897","253,241","268,470",,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,3,0,0,0,2,1,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0
