Park Name,2000 Recreational Visits,2001 Recreational Visits,2002 Recreational Visits,2003 Recreational Visits,2004 Recreational Visits,2005 Recreational Visits,2006 Recreational Visits,2007 Recreational Visits,2008 Recreational Visits,2009 Recreational Visits,2000 - 2009 Average Recreational Visits,2000 Non-Recreational Visits,2001 Non-Recreational Visits,2002 Non-Recreational Visits,2003 Non-Recreational Visits,2004 Non-Recreational Visits,2005 Non-Recreational Visits,2006 Non-Recreational Visits,2007 Non-Recreational Visits,2008 Non-Recreational Visits,2009 Non-Recreational Visits,2000 - 2009 Average Non-Recreational Visits,2000 Recreational Hours,2001 Recreational Hours,2002 Recreational Hours,2003 Recreational Hours,2004 Recreational Hours,2005 Recreational Hours,2006 Recreational Hours,2007 Recreational Hours,2008 Recreational Hours,2009 Recreational Hours,2000 - 2009 Average Recreational Hours,2000 Non-Recreational Hours,2001 Non-Recreational Hours,2002 Non-Recreational Hours,2003 Non-Recreational Hours,2004 Non-Recreational Hours,2005 Non-Recreational Hours,2006 Non-Recreational Hours,2007 Non-Recreational Hours,2008 Non-Recreational Hours,2009 Non-Recreational Hours,2000 - 2009 Average Non-Recreational Hours,2000 Concessioner Lodging,2001 Concessioner Lodging,2002 Concessioner Lodging,2003 Concessioner Lodging,2004 Concessioner Lodging,2005 Concessioner Lodging,2006 Concessioner Lodging,2007 Concessioner Lodging,2008 Concessioner Lodging,2009 Concessioner Lodging,2000 - 2009 Average Concessioner Lodging,2000 Concessioner Camping,2001 Concessioner Camping,2002 Concessioner Camping,2003 Concessioner Camping,2004 Concessioner Camping,2005 Concessioner Camping,2006 Concessioner Camping,2007 Concessioner Camping,2008 Concessioner Camping,2009 Concessioner Camping,2000 - 2009 Average Concessioner Camping,2000 Tent Overnights,2001 Tent Overnights,2002 Tent Overnights,2003 Tent Overnights,2004 Tent Overnights,2005 Tent Overnights,2006 Tent Overnights,2007 Tent Overnights,2008 Tent Overnights,2009 Tent Overnights,2000 - 2009 Average Tent Overnights,2000 RV Overnights,2001 RV Overnights,2002 RV Overnights,2003 RV Overnights,2004 RV Overnights,2005 RV Overnights,2006 RV Overnights,2007 RV Overnights,2008 RV Overnights,2009 RV Overnights,2000 - 2009 Average RV Overnights,2000 Backcountry Overnights,2001 Backcountry Overnights,2002 Backcountry Overnights,2003 Backcountry Overnights,2004 Backcountry Overnights,2005 Backcountry Overnights,2006 Backcountry Overnights,2007 Backcountry Overnights,2008 Backcountry Overnights,2009 Backcountry Overnights,2000 - 2009 Average Backcountry Overnights,2000 Non-recreational Overnights,2001 Non-recreational Overnights,2002 Non-recreational Overnights,2003 Non-recreational Overnights,2004 Non-recreational Overnights,2005 Non-recreational Overnights,2006 Non-recreational Overnights,2007 Non-recreational Overnights,2008 Non-recreational Overnights,2009 Non-recreational Overnights,2000 - 2009 Average Non-recreational Overnights,2000 Miscellaneous Overnights,2001 Miscellaneous Overnights,2002 Miscellaneous Overnights,2003 Miscellaneous Overnights,2004 Miscellaneous Overnights,2005 Miscellaneous Overnights,2006 Miscellaneous Overnights,2007 Miscellaneous Overnights,2008 Miscellaneous Overnights,2009 Miscellaneous Overnights,2000 - 2009 Average Miscellaneous Overnights
Fort Sumter and Fort Moultrie NHP,"319,147","919,443","922,776","839,036","781,239","779,390","776,162","788,838","744,971","785,604","765,661",0,0,0,0,0,0,0,0,0,0,0,"716,755","2,218,904","2,224,747","2,025,206","1,881,107","1,878,254","1,866,812","1,899,434","1,779,683","1,873,992","1,836,489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,0,2,5,2
Fort Union NM,"14,258","15,100","13,198","12,944","13,230","11,645","10,347","10,534","9,171","11,070","12,150",574,487,303,298,240,240,240,240,168,240,303,"16,824","17,818","15,573","15,274","15,610","13,739","12,209","12,431","10,823","13,063","14,336",44,37,24,27,24,24,24,24,16,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Union Trading Post NHS,"19,381","19,551","21,256","24,024","21,511","16,940","13,392","12,405","11,533","15,141","17,513",579,741,621,773,680,610,508,596,544,575,623,"23,660","24,772","27,140","30,931","26,251","20,674","16,327","15,249","14,429","19,398","21,883",146,184,156,195,171,154,130,151,138,145,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Vancouver NHS,"376,688","404,662","387,394","510,383","682,415","801,198","690,307","682,645","894,417","1,017,326","644,744",0,0,0,0,0,0,0,0,0,0,0,"499,268","520,751","513,074","621,819","794,459","1,019,111","802,780","806,040","1,017,491","1,067,791","766,258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Washington Park,"258,667","267,032","287,233","264,566","253,486","306,802","315,390","324,660","484,202","339,370","310,141",0,0,0,0,0,0,0,0,0,0,0,"1,012,486","1,036,945","1,111,996","1,017,379","972,136","1,194,839","1,218,527","1,270,919","1,889,567","1,317,114","1,204,191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fossil Butte NM,"21,915","19,902","19,320","19,417","18,288","17,779","16,631","19,853","17,727","18,693","18,953",465,445,852,543,425,618,592,501,707,550,570,"33,914","32,491","30,804","27,794","27,814","26,168","24,092","32,655","28,277","29,297","29,331",205,259,259,172,259,338,363,346,338,314,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Delano Roosevelt MEM,"2,918,846","2,866,417","2,493,089","2,121,931","3,038,046","2,852,565","2,662,016","2,751,725","2,622,806","2,591,241","2,691,868",0,0,0,0,0,0,0,0,0,0,0,"1,460,926","1,433,211","1,246,543","1,060,965","1,519,026","1,426,283","1,331,008","1,375,859","1,311,402","1,295,623","1,346,085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick Douglass NHS,"32,458","29,618","39,369","54,350","53,046","23,226","17,947","37,468","37,852","43,483","36,882",0,0,0,0,0,0,0,0,0,0,0,"30,144","29,618","27,182","24,950","28,146","23,226","17,947","37,468","37,852","43,483","30,002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick Law Olmsted NHS,"6,499","10,332","7,938","6,906","6,814","2,775","1,559","2,010","2,969","5,007","5,281",142,172,127,116,81,11,66,53,45,64,88,"12,998","20,664","15,876","13,812","13,628","5,550","3,118","4,020","5,938","10,014","10,562",429,570,396,412,256,35,202,184,181,216,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fredericksburg & Spotsylvania NMP,"489,833","465,323","464,890","443,634","443,030","534,636","499,324","469,920","473,841","906,175","519,061","1,150,446","1,074,902","1,168,972","1,120,001","1,043,753","1,206,742","1,099,684","1,046,139","1,060,199","1,224,339","1,119,518","678,547","641,546","653,466","619,779","637,104","773,181","724,586","687,240","692,670","404,517","651,264","206,055","189,632","201,257","191,497","200,371","244,824","232,626","213,704","216,816","148,803","204,559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friendship Hill NHS,"29,913","33,791","32,854","34,876","30,018","29,188","25,636","32,576","30,623","31,454","31,093",0,0,0,0,0,0,0,0,0,0,0,"67,556","75,669","73,683","77,358","69,868","66,659","59,575","71,264","68,997","70,517","70,115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gates of the Arctic NP & PRES,"11,278","4,505","6,648","5,075","10,282","9,459","9,982","10,942","11,397","9,975","8,954","1,082",471,137,350,30,1,53,4,0,0,213,"5,641","34,871","66,566","105,234","133,126","109,620","149,575","136,231","155,929","116,049","101,284","47,268","24,552","15,576","10,560","12,600",240,"10,152",0,0,0,"12,095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,366","2,655","4,293","5,345","4,383","6,040","5,461","6,274","4,638","4,046",730,314,606,330,525,10,415,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
Gateway Arch NP,"3,458,956","3,532,524","3,333,454","2,685,219","2,779,350","2,944,976","2,572,072","2,385,387","1,954,810","2,360,109","2,800,686","545,686","445,868","371,995","298,557","324,405","283,101","258,332","308,172","291,041","270,413","339,757","13,835,824","14,130,096","13,333,808","10,740,870","11,117,398","11,779,898","10,288,287","9,541,543","7,819,233","9,440,424","11,202,738","92,767","75,798","63,240","50,753","55,149","48,128","43,916","52,390","49,478","45,971","57,759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gateway NRA,"7,927,567","8,285,059","9,014,438","8,567,769","8,228,573","8,294,353","8,456,456","8,813,204","9,431,021","9,010,522","8,602,896","1,192,263","1,039,491","1,186,840","1,048,800","1,153,452","1,193,400","1,332,254","1,358,523","1,282,521","1,297,184","1,208,473","24,798,166","24,960,068","28,820,256","26,955,299","26,012,944","25,907,239","25,850,425","27,380,873","28,384,315","26,840,193","26,590,978","2,384,526","2,078,982","2,373,680","2,097,602","2,306,900","2,386,798","2,664,509","2,717,046","2,565,039","2,594,366","2,416,945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,369","4,944","6,051","8,596","7,953","9,170","8,582","8,730","8,484","8,933","7,781"
Gauley River NRA,"253,375","236,192","188,613","148,793","155,183","128,796","116,854","118,169","112,262","113,185","157,142",0,0,0,0,0,0,0,0,0,0,0,"1,033,209","1,068,859","843,737","639,726","628,444","522,133","474,454","478,556","468,787","457,835","661,574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,522","2,552","2,771","2,449","2,206","2,554","2,442","2,501","2,548","2,191","2,474","2,238","2,338","1,947","2,097","2,406","2,914","2,900","2,994","2,995","2,547","2,538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
General Grant NMEM,"111,299","85,107","79,548","68,057","83,010","80,046","105,657","84,171","91,436","100,874","88,921","2,873","2,683",938,831,"1,770","1,512",372,570,"1,019","1,436","1,400","73,724","60,151","49,081","45,095","66,391","40,025","117,082","43,337","53,971","50,439","59,930","4,916","3,879","1,161",681,"2,875","2,316",240,234,"1,390","1,603","1,930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Rogers Clark NHP,"134,241","129,161","128,207","124,429","133,528","128,134","128,579","114,560","113,688","103,284","123,781",0,0,0,0,0,0,0,0,0,0,0,"179,881","173,076","171,797","166,737","178,926","171,700","172,295","153,511","152,344","138,404","165,867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Washington Birthplace NM,"141,453","141,907","138,084","79,541","74,525","59,089","135,870","101,844","99,975","113,083","108,537","3,650","3,650","3,650","3,500","3,525","3,340","7,200","7,200","7,200","7,200","5,012","282,906","283,814","276,161","159,077","149,044","118,172","427,271","290,902","291,819","338,211","261,738","3,650","3,650","3,650","3,500","3,525","3,340","7,200","7,200","7,200","7,200","5,012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Washington Carver NM,"52,517","41,464","42,417","41,024","38,824","45,574","37,167","36,480","40,407","38,899","41,477",0,0,0,0,0,0,0,0,0,0,0,"68,273","53,905","55,145","53,331","50,471","59,244","48,316","47,423","52,529","50,570","53,921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Washington MEM PKWY,"7,897,161","7,664,091","7,419,375","6,043,508","7,227,909","7,284,165","6,872,213","6,837,139","7,009,630","6,938,309","7,119,350","25,973,404","28,411,386","28,308,057","30,534,832","31,735,023","32,529,465","31,559,019","31,631,151","30,316,056","29,177,902","30,017,630","7,929,623","7,765,221","7,497,183","6,543,704","7,136,143","7,574,387","7,350,400","7,372,684","7,709,694","7,499,490","7,437,853","12,986,705","14,205,695","14,154,029","15,267,415","15,867,509","16,264,732","15,779,511","15,815,575","15,158,029","14,588,953","15,008,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gettysburg NMP,"1,542,184","1,792,380","1,833,033","1,769,688","1,724,420","1,705,601","1,666,365","1,647,745","1,455,951","1,013,002","1,615,037","74,400","74,400","74,400","74,400","74,400","74,400","74,400","74,400","74,400","74,400","74,400","4,743,327","5,323,187","5,704,290","5,273,144","5,157,802","5,011,619","4,628,393","4,548,006","4,131,053","4,715,933","4,923,675","12,348","12,348","12,348","12,348","12,348","12,348","12,348","12,348","12,348","12,348","12,348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,578","26,684","26,617","28,268","30,336","29,852","21,005","25,000","25,937","23,993","26,627"
Gila Cliff Dwellings NM,"46,194","49,447","45,585","47,869","45,349","40,058","40,510","41,690","38,987","43,016","43,871",0,0,0,0,0,0,0,0,0,0,0,"46,194","49,447","45,585","47,869","45,349","40,058","40,510","41,690","38,987","43,016","43,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Bay NP & PRES,"384,684","380,114","408,143","366,319","353,686","359,829","413,382","438,211","418,911","438,361","396,164",938,"2,574","1,211",900,690,811,734,"1,186",404,322,977,"5,250,232","5,114,337","5,265,583","4,958,220","4,514,658","4,455,412","5,190,004","5,598,509","5,328,336","5,445,787","5,112,108","161,476","153,574","218,040","230,760","186,120","228,120","215,160","330,600","126,960","104,880","195,569","16,776","17,252","7,383","14,782","5,214","4,722","4,813","10,919","3,601","7,132","9,259",0,0,0,0,0,0,0,0,0,0,0,971,"1,272",798,479,680,424,454,582,532,389,658,0,0,0,0,0,0,0,0,0,0,0,"6,568","7,504",0,"7,815","8,671","4,630","4,674","5,200","5,888","4,541","5,549","6,729","6,400","9,085","9,615","7,755","9,505","8,965","13,775","5,290","4,370","8,149","13,138","8,581",0,"19,696","8,331",808,"4,296","4,829","9,619",203,"6,950"
Glacier NP,"1,728,693","1,680,614","1,905,689","1,664,046","2,033,933","1,925,101","1,964,399","2,083,329","1,808,027","2,031,348","1,882,518","9,426","7,520","5,645","7,805","9,095","11,942","8,405","11,324","18,538","22,986","11,269","14,480,392","14,062,871","15,955,942","18,291,418","23,206,703","22,668,861","23,211,882","23,935,368","21,975,153","25,031,076","20,281,967","83,134","66,855","47,440","65,905","76,340","100,438","69,980","91,346","159,072","191,749","95,226","115,474","110,039","113,549","77,843","116,507","124,417","127,313","127,696","127,473","129,517","116,983",0,0,0,0,0,0,0,0,0,0,0,"94,007","95,034","90,246","65,515","80,155","84,698","86,327","80,372","88,718","101,408","86,648","74,461","76,846","91,137","65,604","86,373","93,162","89,856","87,687","81,879","106,332","85,334","25,010","28,915","27,076","22,958","27,640","27,025","26,002","27,993","26,867","40,855","28,034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,025","1,481","1,973","4,522","3,915","1,507","1,542"
Glen Canyon NRA,"2,568,111","2,340,031","2,106,896","1,876,984","1,841,845","1,908,726","1,885,378","1,894,114","1,947,507","1,960,345","2,032,994","25,953","23,776","21,479","19,814","19,928","19,549","18,972","19,306","19,852","19,349","20,798","56,817,284","54,722,036","43,927,584","35,973,464","34,114,677","35,000,542","34,583,202","37,247,130","37,630,361","37,281,555","40,729,784","311,436","285,312","257,734","237,757","239,139","234,568","227,657","231,675","238,235","232,190","249,570","183,944","128,147","95,429","119,432","144,592","141,768","155,747","159,721","166,041","134,111","142,893","110,049","86,465","101,008","84,844","78,584","71,309","75,228","83,589","91,527","90,276","87,288","7,009","6,982","5,339","3,844","3,708","4,040","4,273","3,692","3,690","5,705","4,828","4,654","4,404","4,195","4,237","4,650","4,172","3,795","5,057","4,973","3,935","4,407","23,377","32,799","25,492","37,718","42,752","28,368","20,115","24,694","16,873","55,036","30,722",47,42,0,0,0,0,0,0,0,0,9,"1,679,278","1,710,862","1,285,836","959,486","864,484","911,813","889,577","1,003,091","996,303","1,291,929","1,159,266"
Golden Gate NRA,"14,486,065","13,457,900","13,961,267","13,854,750","13,270,547","13,602,629","13,486,824","14,397,313","14,554,750","15,036,372","14,010,842",0,0,0,0,0,0,0,0,0,0,0,"22,823,169","21,963,250","22,271,202","22,151,422","21,534,312","21,851,813","21,153,158","22,515,579","22,024,120","24,352,431","22,264,046",0,0,0,0,0,0,0,0,0,0,0,"57,670","51,102","48,488","33,764","45,233","41,163","39,311","32,966","42,274","68,308","46,028",0,0,0,0,0,0,0,0,0,0,0,"3,184","2,823","3,338","2,750","3,076","2,501","2,767","3,584","3,364","2,936","3,032",0,0,0,0,0,0,0,0,0,0,0,"1,075",658,778,685,659,525,708,690,767,782,733,0,0,0,0,0,0,0,0,0,0,0,"15,980","14,121","14,128","12,630","12,128","9,799","13,321","10,950","9,264","6,084","11,841"
Golden Spike NHP,"45,273","43,887","47,242","45,230","46,189","40,156","45,381","45,088","39,968","45,334","44,375","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","31,000","111,001","109,184","114,138","111,797","114,268","97,225","110,327","107,763","96,946","112,082","108,473","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500","15,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Governors Island NM,,,,"2,507","11,312","11,559","43,135","69,014","205,010","325,840","95,482",,,,0,0,0,0,0,0,0,0,,,,"5,014","22,624","23,118","86,270","138,028","410,020","651,680","190,965",,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0
Grand Canyon NP,"4,460,228","4,104,809","4,001,974","4,124,900","4,326,234","4,401,522","4,279,439","4,413,668","4,425,314","4,348,068","4,288,616","356,331","334,987","337,165","339,499","346,677","68,713","76,708","102,069","65,831","70,710","209,869","68,239,534","61,117,744","59,380,029","61,233,911","64,031,258","68,652,205","66,375,126","68,676,315","69,203,226","67,796,268","65,470,562","356,331","334,987","337,165","339,499","346,677","68,713","76,708","102,069","65,831","70,710","209,869","595,600","561,668","556,927","587,671","603,682","593,983","604,533","670,322","641,121","645,106","606,061","41,613","41,034","41,247","41,540","45,063","43,564","48,316","60,131","57,122","55,538","47,517","159,360","170,219","166,098","164,143","161,427","149,193","140,507","141,786","141,971","148,065","154,277","96,304","107,308","107,301","106,530","117,221","115,715","121,258","100,735","101,075","102,273","107,572","181,998","250,876","241,738","244,271","255,617","238,381","244,413","282,663","314,304","276,150","253,041",0,0,0,0,0,0,0,0,0,0,0,"10,579","20,967","29,569","28,693","36,586","43,630","47,698","43,059","43,308","42,707","34,680"
Grand Portage NM,"92,914","81,428","69,486","63,289","62,815","62,842","53,443","68,856","77,323","76,025","70,842",0,0,0,0,0,0,0,0,0,0,0,"59,541","52,422","45,575","40,302","39,111","40,077","34,997","44,007","164,366","162,677","68,308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,103,179,46,66,67,154,99,125,60,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Teton NP,"2,590,624","2,535,108","2,612,629","2,355,693","2,360,373","2,463,442","2,406,476","2,588,574","2,485,987","2,580,081","2,497,899","1,351,475","1,502,781","1,374,956","1,709,492","1,640,324","1,443,912","1,442,157","1,389,996","1,346,029","1,265,757","1,446,688","18,148,273","17,887,033","18,468,552","17,308,839","16,670,899","16,791,132","18,009,273","19,204,675","18,255,756","18,511,233","17,925,567","1,351,475","1,502,781","1,374,956","1,709,492","1,640,324","1,443,912","1,442,157","1,389,996","1,346,029","1,265,757","1,446,688","224,288","219,069","217,722","222,254","208,741","211,004","212,527","223,600","214,545","199,274","215,302","47,185","44,917","46,524","48,200","44,657","245,537","308,706","329,998","308,310","318,239","174,227","109,062","113,720","115,963","106,042","94,693",69,383,0,66,92,"54,009","105,060","100,219","114,846","119,023","103,937",974,"1,973",0,366,904,"54,730","32,332","32,700","31,975","12,949","27,752","22,424","26,858","29,906","27,521","30,731","27,515",0,0,0,0,0,0,0,0,0,0,0,"14,196","16,642","18,134","16,752","12,005","2,087","2,880","3,109","2,927","3,118","9,185"
Grant-Kohrs Ranch NHS,"20,864","20,188","20,273","18,521","20,399","17,553","19,795","17,494","16,633","20,099","19,182",0,0,0,0,0,0,0,0,0,0,0,"25,662","24,829","24,934","22,782","25,091","21,590","24,348","21,518","20,460","24,722","23,594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Basin NP,"81,045","81,712","85,777","87,020","79,879","77,741","78,524","81,364","69,235","84,974","80,727",0,0,680,661,670,666,673,687,690,700,543,"1,308,156","1,362,042","1,147,194","1,065,038","844,920","927,417","887,612","948,229","813,723","959,031","1,026,336",0,0,343,334,338,335,340,347,348,353,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,287","22,480","21,196","18,991","13,233","15,551","14,056","14,335","14,248","16,295","16,867","12,653","14,073","13,810","12,943","10,185","11,893","10,821","11,780","8,647","9,817","11,662",294,211,200,148,355,191,304,420,392,445,296,0,0,0,0,0,0,0,0,0,0,0,499,"1,092","1,834","1,800","1,759","1,704","2,443","3,247","2,423","3,431","2,023"
Great Sand Dunes NP & PRES,"260,789","277,523","234,776","251,375","267,204","279,589","258,660","285,121","273,903","289,955","267,890",470,470,470,"1,620","1,620",470,470,470,470,470,700,"1,463,401","1,746,337","1,441,037","1,627,851","1,654,127","1,749,857","1,586,854","1,764,739","1,745,729","1,928,200","1,670,813",470,470,470,"1,620","1,620",470,470,470,470,470,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,438","23,625","20,926","23,514","23,418","23,762","22,464","24,731","26,763","29,028","23,667","11,031","14,206","11,891","13,065","13,482","14,682","11,775","14,906","11,745","13,498","13,028","1,367","1,982","1,470","2,122","1,808","1,804","1,651","2,309","2,119","2,355","1,899",0,0,0,0,0,0,0,0,0,0,0,"3,887","6,453","3,667","4,855","4,402","5,582","5,079","3,970","4,787","6,411","4,909"
